"survey_result_id","workoscope_result_id","scores"
"72728b1e-f0f1-419a-955b-838a71dddf7d","66b9924e-6b83-4704-a5d1-c1cb0b197464","[{""mode"" : ""Introspection"", ""mode_score"" : 45}, {""mode"" : ""Transformation"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Ascension"", ""mode_score"" : 10}, {""mode"" : ""Équilibre"", ""mode_score"" : 4}]"
"79274419-a772-42a8-b6f4-336717f0ad3e","52ff5c45-c2b1-4794-a5a7-c7d16c2b1f3b","[{""mode"" : ""Ascension"", ""mode_score"" : 35}, {""mode"" : ""Transformation"", ""mode_score"" : 35}, {""mode"" : ""Introspection"", ""mode_score"" : 25}, {""mode"" : ""Impact"", ""mode_score"" : 5}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"82be8586-0f4b-4f27-a3f3-5e7f696b98b2","b5af62b4-3f58-4240-91ad-e7b33058a72e","[{""mode"" : ""Introspection"", ""mode_score"" : 30}, {""mode"" : ""Équilibre"", ""mode_score"" : 22}, {""mode"" : ""Impact"", ""mode_score"" : 22}, {""mode"" : ""Ascension"", ""mode_score"" : 17}, {""mode"" : ""Transformation"", ""mode_score"" : 9}]"
"84f7d859-ab21-41c0-9f19-8ecc876c6fb7","c52fc28a-308b-4c0e-885a-e37f56a2f8e7","[{""mode"" : ""Introspection"", ""mode_score"" : 37}, {""mode"" : ""Impact"", ""mode_score"" : 26}, {""mode"" : ""Équilibre"", ""mode_score"" : 23}, {""mode"" : ""Ascension"", ""mode_score"" : 10}, {""mode"" : ""Transformation"", ""mode_score"" : 4}]"
"857419b9-484c-426a-aac4-db1f7d88bf89","48536526-9635-483b-91aa-8ae48eeac513","[{""mode"" : ""Impact"", ""mode_score"" : 41}, {""mode"" : ""Introspection"", ""mode_score"" : 34}, {""mode"" : ""Transformation"", ""mode_score"" : 15}, {""mode"" : ""Équilibre"", ""mode_score"" : 10}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"869ed277-3ff9-4fad-9ad5-7168b4eb819d","bf23619d-8282-4f64-a696-d3e6114031cf","[{""mode"" : ""Ascension"", ""mode_score"" : 31}, {""mode"" : ""Transformation"", ""mode_score"" : 28}, {""mode"" : ""Introspection"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 16}, {""mode"" : ""Équilibre"", ""mode_score"" : 2}]"
"88fe8367-463b-4db8-8735-0bfebf15c4fd","9b8bdf16-4632-4258-a09a-674d73692b70","[{""mode"" : ""Ascension"", ""mode_score"" : 28}, {""mode"" : ""Transformation"", ""mode_score"" : 26}, {""mode"" : ""Introspection"", ""mode_score"" : 24}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}, {""mode"" : ""Impact"", ""mode_score"" : 10}]"
"8aaa13fe-48ec-4c04-89cc-6abc5a0edad4","57bdcf89-271e-49f7-bc94-051933df1a41","[{""mode"" : ""Impact"", ""mode_score"" : 32}, {""mode"" : ""Transformation"", ""mode_score"" : 26}, {""mode"" : ""Ascension"", ""mode_score"" : 22}, {""mode"" : ""Introspection"", ""mode_score"" : 20}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"8b19c014-1b4e-426a-9f26-56d8dc57bf20","981e0f02-d521-488b-a6d8-6907b436b64b","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Transformation"", ""mode_score"" : 20}, {""mode"" : ""Équilibre"", ""mode_score"" : 20}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"8bf8a0da-eeff-4f09-ba26-0a733ac6154c","9cd82dce-34c7-4e2f-bda9-769770ba093e","[{""mode"" : ""Équilibre"", ""mode_score"" : 33}, {""mode"" : ""Introspection"", ""mode_score"" : 28}, {""mode"" : ""Ascension"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 10}, {""mode"" : ""Transformation"", ""mode_score"" : 6}]"
"8c086603-fbf2-4798-b875-215129e8c30a","fa439a40-6650-479c-8722-5ed019050e18","[{""mode"" : ""Introspection"", ""mode_score"" : 29}, {""mode"" : ""Ascension"", ""mode_score"" : 24}, {""mode"" : ""Impact"", ""mode_score"" : 17}, {""mode"" : ""Équilibre"", ""mode_score"" : 15}, {""mode"" : ""Transformation"", ""mode_score"" : 15}]"
"8e5914b1-804d-48e4-b98b-2207d3541a6d","a94aa895-54de-4d3d-96d9-aeef039d9133","[{""mode"" : ""Équilibre"", ""mode_score"" : 37}, {""mode"" : ""Introspection"", ""mode_score"" : 36}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Ascension"", ""mode_score"" : 9}, {""mode"" : ""Transformation"", ""mode_score"" : 3}]"
"94d81e2b-fff6-4a75-a06f-14fb3b2937af","207a7e82-8c64-42b1-935b-8bed45d40b4e","[{""mode"" : ""Introspection"", ""mode_score"" : 47}, {""mode"" : ""Impact"", ""mode_score"" : 27}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}, {""mode"" : ""Transformation"", ""mode_score"" : 12}, {""mode"" : ""Ascension"", ""mode_score"" : 2}]"
"96eaf3b2-f910-4acc-9451-b3d89774e47e","ffb8c705-f787-4662-a040-22c3ed4060de","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Impact"", ""mode_score"" : 27}, {""mode"" : ""Équilibre"", ""mode_score"" : 16}, {""mode"" : ""Transformation"", ""mode_score"" : 8}, {""mode"" : ""Ascension"", ""mode_score"" : 7}]"
"9a0aed8e-b8c5-405b-ae18-75a3bbc41a3d","b45cc65d-49ea-47f3-9eb6-fea67bccda97","[{""mode"" : ""Transformation"", ""mode_score"" : 29}, {""mode"" : ""Introspection"", ""mode_score"" : 29}, {""mode"" : ""Ascension"", ""mode_score"" : 29}, {""mode"" : ""Impact"", ""mode_score"" : 13}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"9c64dba0-8422-4f03-a2ef-c965b9df1ec1","9d1704b9-1301-4d8e-a6d7-a18c42dfb248","[{""mode"" : ""Introspection"", ""mode_score"" : 33}, {""mode"" : ""Transformation"", ""mode_score"" : 25}, {""mode"" : ""Ascension"", ""mode_score"" : 19}, {""mode"" : ""Impact"", ""mode_score"" : 14}, {""mode"" : ""Équilibre"", ""mode_score"" : 9}]"
"9df263e0-7f0a-495d-963a-a11a9034f21d","1702f58f-b8a6-413e-a711-16aa1f2a20f6","[{""mode"" : ""Introspection"", ""mode_score"" : 36}, {""mode"" : ""Ascension"", ""mode_score"" : 26}, {""mode"" : ""Transformation"", ""mode_score"" : 16}, {""mode"" : ""Impact"", ""mode_score"" : 12}, {""mode"" : ""Équilibre"", ""mode_score"" : 10}]"
"9f9b76c6-8f16-4e0c-a415-600daeb23bb5","643c0552-8e02-4c28-97c3-aab3fa6f3af6","[{""mode"" : ""Introspection"", ""mode_score"" : 31}, {""mode"" : ""Impact"", ""mode_score"" : 28}, {""mode"" : ""Transformation"", ""mode_score"" : 21}, {""mode"" : ""Équilibre"", ""mode_score"" : 10}, {""mode"" : ""Ascension"", ""mode_score"" : 10}]"
"9fbfe831-571f-48bd-b193-b5d979819572","2a7fb8bd-1234-4e8c-989c-10690342dacd","[{""mode"" : ""Introspection"", ""mode_score"" : 36}, {""mode"" : ""Transformation"", ""mode_score"" : 26}, {""mode"" : ""Impact"", ""mode_score"" : 20}, {""mode"" : ""Équilibre"", ""mode_score"" : 10}, {""mode"" : ""Ascension"", ""mode_score"" : 8}]"
"a084dc76-359e-4535-9a00-8b12924fc063","5cd721b1-5f22-4b83-b71a-c9a2205c20e1","[{""mode"" : ""Introspection"", ""mode_score"" : 37}, {""mode"" : ""Transformation"", ""mode_score"" : 22}, {""mode"" : ""Impact"", ""mode_score"" : 17}, {""mode"" : ""Équilibre"", ""mode_score"" : 15}, {""mode"" : ""Ascension"", ""mode_score"" : 9}]"
"a13f326f-1153-4422-93e5-e6ccede0a7fb","06b0882a-8833-4ab3-8f20-35e5ed2d0d53","[{""mode"" : ""Impact"", ""mode_score"" : 84}, {""mode"" : ""Introspection"", ""mode_score"" : 16}, {""mode"" : ""Ascension"", ""mode_score"" : 0}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"a2d2a665-f316-4e3b-95fa-ec9fd8b4beb3","77e8903a-5609-4c29-9eaf-fc0240dcf530","[{""mode"" : ""Équilibre"", ""mode_score"" : 44}, {""mode"" : ""Introspection"", ""mode_score"" : 29}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Ascension"", ""mode_score"" : 12}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"a3608ecf-6bd9-473f-8515-d65e8cc268d4","390eebc6-c07c-49a0-bee6-08f49bdb9bdf","[{""mode"" : ""Introspection"", ""mode_score"" : 32}, {""mode"" : ""Équilibre"", ""mode_score"" : 25}, {""mode"" : ""Impact"", ""mode_score"" : 21}, {""mode"" : ""Ascension"", ""mode_score"" : 18}, {""mode"" : ""Transformation"", ""mode_score"" : 4}]"
"a390e03d-5cc5-4d36-a593-01a4ccfb7ef3","23126de2-75df-4f7a-958d-73e2999d7ff0","[{""mode"" : ""Introspection"", ""mode_score"" : 38}, {""mode"" : ""Impact"", ""mode_score"" : 24}, {""mode"" : ""Transformation"", ""mode_score"" : 20}, {""mode"" : ""Ascension"", ""mode_score"" : 15}, {""mode"" : ""Équilibre"", ""mode_score"" : 3}]"
"a3b53c79-90d3-40c7-8ff6-84db5015fc2c","3d727a06-22a9-49c6-8631-79a4cd364657","[{""mode"" : ""Introspection"", ""mode_score"" : 31}, {""mode"" : ""Ascension"", ""mode_score"" : 20}, {""mode"" : ""Transformation"", ""mode_score"" : 19}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Équilibre"", ""mode_score"" : 15}]"
"a840e3f2-5cca-4a0a-b0c4-9a522d8ab60d","c1cf1924-2e12-46f2-be81-5de9502a1c2d","[{""mode"" : ""Introspection"", ""mode_score"" : 31}, {""mode"" : ""Ascension"", ""mode_score"" : 25}, {""mode"" : ""Transformation"", ""mode_score"" : 22}, {""mode"" : ""Impact"", ""mode_score"" : 13}, {""mode"" : ""Équilibre"", ""mode_score"" : 9}]"
"aa39e6dd-4c36-4be8-9da7-a680b56356f6","03960766-c1dd-4f78-85f1-6a6555f1ef6e","[{""mode"" : ""Équilibre"", ""mode_score"" : 42}, {""mode"" : ""Introspection"", ""mode_score"" : 41}, {""mode"" : ""Impact"", ""mode_score"" : 13}, {""mode"" : ""Ascension"", ""mode_score"" : 4}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"b208ff8a-4b6f-4bac-b8d6-5263eb9b91c5","cfb45bbb-32ca-4f13-8663-d44f86d7e651","[{""mode"" : ""Ascension"", ""mode_score"" : 29}, {""mode"" : ""Introspection"", ""mode_score"" : 27}, {""mode"" : ""Transformation"", ""mode_score"" : 22}, {""mode"" : ""Impact"", ""mode_score"" : 13}, {""mode"" : ""Équilibre"", ""mode_score"" : 9}]"
"b775b831-d015-4561-ac93-dd8d720a5649","54933079-f981-41f5-8e48-faba9393640f","[{""mode"" : ""Introspection"", ""mode_score"" : 31}, {""mode"" : ""Transformation"", ""mode_score"" : 25}, {""mode"" : ""Ascension"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Équilibre"", ""mode_score"" : 3}]"
"b8bbac50-e9c5-44a9-ac5e-b6908a45f227","0e45525f-7ca3-4b43-a36a-5bad4b983826","[{""mode"" : ""Transformation"", ""mode_score"" : 34}, {""mode"" : ""Introspection"", ""mode_score"" : 29}, {""mode"" : ""Ascension"", ""mode_score"" : 20}, {""mode"" : ""Impact"", ""mode_score"" : 17}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"b9a24385-8ee7-4de4-b5ae-a19255c4a25d","404fced6-b4c7-4a09-b839-aacc1790bde1","[{""mode"" : ""Introspection"", ""mode_score"" : 53}, {""mode"" : ""Impact"", ""mode_score"" : 34}, {""mode"" : ""Équilibre"", ""mode_score"" : 10}, {""mode"" : ""Transformation"", ""mode_score"" : 3}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"bb1438cd-553f-44b4-b8c5-83b0d97c9f1e","f6c083ae-d905-4780-a81a-95aff73d3275","[{""mode"" : ""Impact"", ""mode_score"" : 40}, {""mode"" : ""Introspection"", ""mode_score"" : 34}, {""mode"" : ""Transformation"", ""mode_score"" : 14}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"bec6f359-652f-43a4-9a98-e32561ece392","09cebf56-c4b8-4c7f-8cbf-a100dab6860e","[{""mode"" : ""Introspection"", ""mode_score"" : 49}, {""mode"" : ""Impact"", ""mode_score"" : 29}, {""mode"" : ""Équilibre"", ""mode_score"" : 20}, {""mode"" : ""Ascension"", ""mode_score"" : 2}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"bf448198-1d61-435a-a408-6d36a28c4318","14ef00d3-e68d-4fc0-93ea-227f2ba1562d","[{""mode"" : ""Ascension"", ""mode_score"" : 36}, {""mode"" : ""Transformation"", ""mode_score"" : 31}, {""mode"" : ""Introspection"", ""mode_score"" : 18}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"bfb97b4d-29a6-4a5f-b397-ed091f7f72b5","d9b42979-d566-4ded-96d5-4f795627a1b7","[{""mode"" : ""Introspection"", ""mode_score"" : 55}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Équilibre"", ""mode_score"" : 17}, {""mode"" : ""Ascension"", ""mode_score"" : 8}, {""mode"" : ""Transformation"", ""mode_score"" : 2}]"
"c34a2f06-7321-42e7-a662-794ff60934ad","4350a852-8efe-4e2d-856c-c3c817be0b0a","[{""mode"" : ""Introspection"", ""mode_score"" : 31}, {""mode"" : ""Transformation"", ""mode_score"" : 25}, {""mode"" : ""Impact"", ""mode_score"" : 24}, {""mode"" : ""Ascension"", ""mode_score"" : 14}, {""mode"" : ""Équilibre"", ""mode_score"" : 6}]"
"c5628876-284a-4dfd-8ae4-4ebb41d0ba74","7eea9fe0-b3d2-4d8c-b72f-236806cee76c","[{""mode"" : ""Équilibre"", ""mode_score"" : 42}, {""mode"" : ""Introspection"", ""mode_score"" : 36}, {""mode"" : ""Impact"", ""mode_score"" : 22}, {""mode"" : ""Transformation"", ""mode_score"" : 0}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"c5b13991-f56d-4c06-b35a-b354dc8edf37","bd6fb07f-52c3-47c8-97e1-d09b61641a0a","[{""mode"" : ""Introspection"", ""mode_score"" : 41}, {""mode"" : ""Équilibre"", ""mode_score"" : 29}, {""mode"" : ""Ascension"", ""mode_score"" : 15}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"c9a0204b-a842-4611-b7e3-309f235a50a9","c7d35f87-3478-42bf-81b1-c558bf2c3074","[{""mode"" : ""Introspection"", ""mode_score"" : 34}, {""mode"" : ""Transformation"", ""mode_score"" : 27}, {""mode"" : ""Impact"", ""mode_score"" : 20}, {""mode"" : ""Équilibre"", ""mode_score"" : 19}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"c9de3152-6b7e-4465-b6e2-d1772b57bd91","0634fee2-3944-446a-be06-574157a2f12a","[{""mode"" : ""Introspection"", ""mode_score"" : 26}, {""mode"" : ""Ascension"", ""mode_score"" : 23}, {""mode"" : ""Transformation"", ""mode_score"" : 22}, {""mode"" : ""Impact"", ""mode_score"" : 17}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}]"
"ccda5275-ca9c-42f5-8e6f-01243357565d","a76988f9-0145-4a22-aeb4-16494f49b225","[{""mode"" : ""Impact"", ""mode_score"" : 48}, {""mode"" : ""Introspection"", ""mode_score"" : 35}, {""mode"" : ""Ascension"", ""mode_score"" : 10}, {""mode"" : ""Équilibre"", ""mode_score"" : 7}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"cd754274-b9a0-48fb-a5d9-f157743acbea","4106fbc9-13c8-4dbb-ac7b-9fb873810315","[{""mode"" : ""Équilibre"", ""mode_score"" : 54}, {""mode"" : ""Introspection"", ""mode_score"" : 25}, {""mode"" : ""Impact"", ""mode_score"" : 21}, {""mode"" : ""Transformation"", ""mode_score"" : 0}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"d07ec585-e249-462e-93ed-b0114838de23","59756c40-f4cd-4e19-8144-e42ee5440431","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Transformation"", ""mode_score"" : 24}, {""mode"" : ""Ascension"", ""mode_score"" : 16}, {""mode"" : ""Impact"", ""mode_score"" : 15}, {""mode"" : ""Équilibre"", ""mode_score"" : 3}]"
"d2185cce-acd4-463c-b1cd-eebeb64e9b18","4a362769-23cd-4cd3-a45d-ad033c06e5c0","[{""mode"" : ""Ascension"", ""mode_score"" : 29}, {""mode"" : ""Introspection"", ""mode_score"" : 24}, {""mode"" : ""Transformation"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 13}, {""mode"" : ""Équilibre"", ""mode_score"" : 11}]"
"d6ba704f-3e6d-4fc7-8baf-4cf080458621","d1288300-d449-4723-b82f-cc914ca70023","[{""mode"" : ""Impact"", ""mode_score"" : 46}, {""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Équilibre"", ""mode_score"" : 6}, {""mode"" : ""Transformation"", ""mode_score"" : 6}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"d84d3a21-4b1e-4e60-9dfc-59a61ce3ff60","c32553ae-1a7c-4245-aa38-191dbcf060c8","[{""mode"" : ""Introspection"", ""mode_score"" : 36}, {""mode"" : ""Équilibre"", ""mode_score"" : 36}, {""mode"" : ""Impact"", ""mode_score"" : 28}, {""mode"" : ""Ascension"", ""mode_score"" : 0}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"dbd5d555-a849-43f5-8fb1-ab742fe85a4a","9d13c6c6-5bd8-4a75-9473-d40df82e1d85","[{""mode"" : ""Introspection"", ""mode_score"" : 43}, {""mode"" : ""Équilibre"", ""mode_score"" : 27}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Ascension"", ""mode_score"" : 8}, {""mode"" : ""Transformation"", ""mode_score"" : 4}]"
"dc106d5e-b5d8-437d-ae05-fa916d6a61e5","76051933-d495-46af-b8f9-3873205c440b","[{""mode"" : ""Introspection"", ""mode_score"" : 32}, {""mode"" : ""Transformation"", ""mode_score"" : 20}, {""mode"" : ""Ascension"", ""mode_score"" : 18}, {""mode"" : ""Équilibre"", ""mode_score"" : 16}, {""mode"" : ""Impact"", ""mode_score"" : 14}]"
"dde01066-18f3-49ba-ad1c-ec0f5ee74d43","712ad6ca-c8a4-4c8c-8563-abc5d0682df2","[{""mode"" : ""Introspection"", ""mode_score"" : 51}, {""mode"" : ""Équilibre"", ""mode_score"" : 27}, {""mode"" : ""Impact"", ""mode_score"" : 16}, {""mode"" : ""Ascension"", ""mode_score"" : 6}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"de80c22d-e0c0-4806-aee6-dc529c55ebeb","b4db498a-12d8-4e18-8f2a-3fa25390ca46","[{""mode"" : ""Équilibre"", ""mode_score"" : 43}, {""mode"" : ""Introspection"", ""mode_score"" : 27}, {""mode"" : ""Ascension"", ""mode_score"" : 16}, {""mode"" : ""Impact"", ""mode_score"" : 8}, {""mode"" : ""Transformation"", ""mode_score"" : 6}]"
"df4c86cb-eb89-46dd-9718-3d964182b08d","c20c7e60-c708-4927-b4d1-6fa250aac51c","[{""mode"" : ""Ascension"", ""mode_score"" : 32}, {""mode"" : ""Introspection"", ""mode_score"" : 25}, {""mode"" : ""Transformation"", ""mode_score"" : 19}, {""mode"" : ""Impact"", ""mode_score"" : 12}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}]"
"e10325d8-976f-46ba-9496-4c4c8056ff4b","99823636-c228-428c-88e0-bc93f9190547","[{""mode"" : ""Transformation"", ""mode_score"" : 32}, {""mode"" : ""Introspection"", ""mode_score"" : 26}, {""mode"" : ""Ascension"", ""mode_score"" : 26}, {""mode"" : ""Impact"", ""mode_score"" : 16}, {""mode"" : ""Équilibre"", ""mode_score"" : 0}]"
"e367d84b-b02c-4ae6-85b1-aee56ae404fb","98c31063-cfba-4e78-851f-66c2ae470075","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Impact"", ""mode_score"" : 20}, {""mode"" : ""Transformation"", ""mode_score"" : 19}, {""mode"" : ""Ascension"", ""mode_score"" : 14}, {""mode"" : ""Équilibre"", ""mode_score"" : 5}]"
"e40a37bf-775d-4c18-8ff7-13cf386eb43a","9c0fd0b8-7d35-416b-b5b5-ef6721f39697","[{""mode"" : ""Introspection"", ""mode_score"" : 34}, {""mode"" : ""Impact"", ""mode_score"" : 23}, {""mode"" : ""Équilibre"", ""mode_score"" : 15}, {""mode"" : ""Transformation"", ""mode_score"" : 15}, {""mode"" : ""Ascension"", ""mode_score"" : 13}]"
"e52e8ed8-9f8b-42be-b81c-3e37a07648ff","9386ccc3-ea58-41f1-8aee-9107a3a782c9","[{""mode"" : ""Introspection"", ""mode_score"" : 50}, {""mode"" : ""Équilibre"", ""mode_score"" : 28}, {""mode"" : ""Impact"", ""mode_score"" : 22}, {""mode"" : ""Ascension"", ""mode_score"" : 0}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"e6910601-6299-475d-980e-88bca4fbf79c","f47a4f5b-896b-4620-91bf-839595fef8bd","[{""mode"" : ""Introspection"", ""mode_score"" : 40}, {""mode"" : ""Impact"", ""mode_score"" : 33}, {""mode"" : ""Équilibre"", ""mode_score"" : 14}, {""mode"" : ""Transformation"", ""mode_score"" : 13}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"e823ed15-c0c6-4711-b0c4-c79850e6629d","bab92cca-51b6-48c6-b8ff-50e9cdc66782","[{""mode"" : ""Introspection"", ""mode_score"" : 34}, {""mode"" : ""Équilibre"", ""mode_score"" : 23}, {""mode"" : ""Impact"", ""mode_score"" : 20}, {""mode"" : ""Ascension"", ""mode_score"" : 12}, {""mode"" : ""Transformation"", ""mode_score"" : 11}]"
"ec5a9765-05cb-4fd0-a34b-43fab38b9482","7ad8bdf0-ce05-48f1-800d-801a9152d4a5","[{""mode"" : ""Introspection"", ""mode_score"" : 49}, {""mode"" : ""Impact"", ""mode_score"" : 38}, {""mode"" : ""Équilibre"", ""mode_score"" : 13}, {""mode"" : ""Ascension"", ""mode_score"" : 0}, {""mode"" : ""Transformation"", ""mode_score"" : 0}]"
"ecc176f7-1fa3-4e3d-83d2-ff8518bca2a1","9312f1b9-26b5-4736-970a-42c7a6b0ff35","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Équilibre"", ""mode_score"" : 29}, {""mode"" : ""Impact"", ""mode_score"" : 24}, {""mode"" : ""Ascension"", ""mode_score"" : 3}, {""mode"" : ""Transformation"", ""mode_score"" : 2}]"
"ed5812cb-8a14-4ec1-95ed-95b5cb4ecac6","498606e9-b56a-477d-9d73-3ab4533de829","[{""mode"" : ""Ascension"", ""mode_score"" : 39}, {""mode"" : ""Transformation"", ""mode_score"" : 21}, {""mode"" : ""Introspection"", ""mode_score"" : 19}, {""mode"" : ""Impact"", ""mode_score"" : 14}, {""mode"" : ""Équilibre"", ""mode_score"" : 7}]"
"ee1ffb5e-0fa0-4f75-96c1-5c6cd8a24bee","76f8c7ca-7fc6-4bc7-a837-160a96349933","[{""mode"" : ""Introspection"", ""mode_score"" : 43}, {""mode"" : ""Équilibre"", ""mode_score"" : 21}, {""mode"" : ""Transformation"", ""mode_score"" : 14}, {""mode"" : ""Impact"", ""mode_score"" : 12}, {""mode"" : ""Ascension"", ""mode_score"" : 10}]"
"ee4515f7-ccf4-43e3-a40f-da6d676cd9b2","35fdd5e0-f81a-4805-a5be-eea7d535b70f","[{""mode"" : ""Ascension"", ""mode_score"" : 31}, {""mode"" : ""Introspection"", ""mode_score"" : 30}, {""mode"" : ""Transformation"", ""mode_score"" : 23}, {""mode"" : ""Équilibre"", ""mode_score"" : 8}, {""mode"" : ""Impact"", ""mode_score"" : 8}]"
"f0000659-f3e7-47c6-b1d2-ce55e09185be","46d58210-c7ac-4ca0-ab9d-69423b852137","[{""mode"" : ""Introspection"", ""mode_score"" : 59}, {""mode"" : ""Transformation"", ""mode_score"" : 29}, {""mode"" : ""Équilibre"", ""mode_score"" : 12}, {""mode"" : ""Ascension"", ""mode_score"" : 0}, {""mode"" : ""Impact"", ""mode_score"" : 0}]"
"f0ee8795-9086-4bd9-9679-1e3617beccf8","4ac91675-c3f8-4223-8456-69d59a7c0527","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Équilibre"", ""mode_score"" : 30}, {""mode"" : ""Impact"", ""mode_score"" : 10}, {""mode"" : ""Transformation"", ""mode_score"" : 10}, {""mode"" : ""Ascension"", ""mode_score"" : 8}]"
"f191ff33-b7dd-4d64-ad19-3cba807a3a7a","7a5366a0-2f3f-4ba5-8ab7-ca9ae1540b90","[{""mode"" : ""Introspection"", ""mode_score"" : 42}, {""mode"" : ""Impact"", ""mode_score"" : 29}, {""mode"" : ""Équilibre"", ""mode_score"" : 27}, {""mode"" : ""Transformation"", ""mode_score"" : 2}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"f3d2784e-27d7-4b09-88e3-887012449f45","6b9aff5c-d529-473e-8721-8c0a60c992b7","[{""mode"" : ""Introspection"", ""mode_score"" : 43}, {""mode"" : ""Équilibre"", ""mode_score"" : 29}, {""mode"" : ""Impact"", ""mode_score"" : 17}, {""mode"" : ""Transformation"", ""mode_score"" : 11}, {""mode"" : ""Ascension"", ""mode_score"" : 0}]"
"f44e45ac-cec2-46b6-88bb-09e1db29f57c","1016af27-f4c7-4dae-b9b7-2ece8419cb19","[{""mode"" : ""Introspection"", ""mode_score"" : 37}, {""mode"" : ""Transformation"", ""mode_score"" : 17}, {""mode"" : ""Équilibre"", ""mode_score"" : 16}, {""mode"" : ""Ascension"", ""mode_score"" : 16}, {""mode"" : ""Impact"", ""mode_score"" : 14}]"
"f4aefd5c-7fe4-44a0-859e-fad9c2118c5f","24f023c9-bdc3-4379-89ad-375cc9878852","[{""mode"" : ""Introspection"", ""mode_score"" : 32}, {""mode"" : ""Ascension"", ""mode_score"" : 20}, {""mode"" : ""Équilibre"", ""mode_score"" : 19}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Transformation"", ""mode_score"" : 11}]"
"f7df3092-16d7-49ee-a4bf-ebef3ba7a15b","79c51e66-62d1-41b8-92ee-5acd6de6e38e","[{""mode"" : ""Introspection"", ""mode_score"" : 35}, {""mode"" : ""Ascension"", ""mode_score"" : 20}, {""mode"" : ""Transformation"", ""mode_score"" : 16}, {""mode"" : ""Équilibre"", ""mode_score"" : 15}, {""mode"" : ""Impact"", ""mode_score"" : 14}]"
"f8344b8c-add8-48ec-8cc1-7ccd9aad721f","824091f7-4de6-4eb4-a001-dc37ddc880e8","[{""mode"" : ""Introspection"", ""mode_score"" : 33}, {""mode"" : ""Transformation"", ""mode_score"" : 21}, {""mode"" : ""Ascension"", ""mode_score"" : 20}, {""mode"" : ""Impact"", ""mode_score"" : 18}, {""mode"" : ""Équilibre"", ""mode_score"" : 8}]"
